frame_number,timestamp,keypoint_index,raw_x,raw_y,raw_z,raw_visibility,filtered_x,filtered_y,filtered_z,filtered_visibility,diff_x,diff_y,diff_z
76,2.533333,18,0.204073,0.421510,-0.370733,0.805593,0.256466,0.421923,-0.331326,0.805593,0.052393,0.000413,0.039407
76,2.533333,19,0.317948,0.423055,0.207539,0.560991,0.310765,0.405592,0.120283,0.560991,-0.007183,-0.017463,-0.087256
76,2.533333,20,0.205634,0.415399,-0.371206,0.795646,0.261747,0.414195,-0.329195,0.795646,0.056114,-0.001204,0.042011
76,2.533333,21,0.316309,0.420078,0.213018,0.539600,0.307911,0.403211,0.130059,0.539600,-0.008398,-0.016866,-0.082959
76,2.533333,22,0.208415,0.412396,-0.340154,0.699515,0.259679,0.410760,-0.298363,0.699515,0.051264,-0.001636,0.041790
76,2.533333,23,0.292331,0.500702,0.064407,0.999989,0.277578,0.497223,0.067235,0.999989,-0.014754,-0.003479,0.002829
76,2.533333,24,0.280087,0.503932,-0.064378,0.999986,0.263389,0.498286,-0.067270,0.999986,-0.016699,-0.005646,-0.002892
76,2.533333,25,0.296765,0.614761,0.087463,0.952060,0.287171,0.606478,0.092463,0.952060,-0.009594,-0.008283,0.005000
76,2.533333,26,0.293511,0.615381,-0.142826,0.998066,0.266225,0.613708,-0.138253,0.998066,-0.027286,-0.001673,0.004573
76,2.533333,27,0.279463,0.719344,0.201040,0.994240,0.275318,0.715175,0.180927,0.994240,-0.004146,-0.004169,-0.020113
76,2.533333,28,0.223570,0.621752,-0.035125,0.995836,0.204908,0.623641,-0.024208,0.995836,-0.018663,0.001889,0.010918
76,2.533333,29,0.270774,0.737847,0.200343,0.990479,0.267468,0.734915,0.184445,0.990479,-0.003306,-0.002932,-0.015899
76,2.533333,30,0.213360,0.612857,-0.024623,0.971052,0.195707,0.614807,-0.012423,0.971052,-0.017654,0.001950,0.012201
76,2.533333,31,0.305200,0.745215,0.157072,0.994010,0.301683,0.740345,0.141759,0.994010,-0.003516,-0.004870,-0.015313
76,2.533333,32,0.211031,0.676437,-0.047016,0.993939,0.192018,0.676640,-0.038668,0.993939,-0.019013,0.000203,0.008347
77,2.566667,0,0.306189,0.287549,-0.087121,0.999817,0.291672,0.281459,-0.080800,0.999817,-0.014517,-0.006090,0.006320
77,2.566667,1,0.302729,0.276263,-0.071936,0.999725,0.287757,0.271316,-0.064522,0.999725,-0.014971,-0.004946,0.007414
77,2.566667,2,0.302592,0.276014,-0.072084,0.999649,0.287434,0.271267,-0.064674,0.999649,-0.015158,-0.004747,0.007409
77,2.566667,3,0.302517,0.275722,-0.072043,0.999777,0.287174,0.271148,-0.064640,0.999777,-0.015343,-0.004573,0.007403
77,2.566667,4,0.300802,0.276393,-0.095857,0.999862,0.286183,0.271441,-0.086442,0.999862,-0.014619,-0.004952,0.009415
77,2.566667,5,0.299234,0.276437,-0.096068,0.999885,0.284664,0.271653,-0.086627,0.999885,-0.014569,-0.004785,0.009441
77,2.566667,6,0.297563,0.276615,-0.096162,0.999894,0.283017,0.271967,-0.086712,0.999894,-0.014546,-0.004648,0.009450
77,2.566667,7,0.296037,0.279888,0.006400,0.999857,0.280070,0.276619,0.012584,0.999857,-0.015967,-0.003269,0.006184
77,2.566667,8,0.287867,0.281306,-0.104355,0.999792,0.273331,0.277774,-0.092076,0.999792,-0.014536,-0.003532,0.012279
77,2.566667,9,0.304535,0.298582,-0.054951,0.999713,0.290032,0.293694,-0.050072,0.999713,-0.014503,-0.004888,0.004878
77,2.566667,10,0.302476,0.298939,-0.087256,0.999747,0.288291,0.293833,-0.079944,0.999747,-0.014185,-0.005105,0.007312
77,2.566667,11,0.298987,0.337305,0.095675,0.999959,0.283391,0.336460,0.091711,0.999959,-0.015596,-0.000845,-0.003963
77,2.566667,12,0.261545,0.336770,-0.121216,0.999928,0.250492,0.334499,-0.123600,0.999928,-0.011053,-0.002271,-0.002384
77,2.566667,13,0.310658,0.389314,0.249401,0.264416,0.297809,0.383566,0.172083,0.264416,-0.012849,-0.005748,-0.077318
77,2.566667,14,0.226965,0.375375,-0.236756,0.981045,0.227940,0.386424,-0.229868,0.981045,0.000975,0.011048,0.006888
77,2.566667,15,0.317295,0.422954,0.328308,0.516704,0.308598,0.407277,0.171716,0.516704,-0.008697,-0.015677,-0.156592
77,2.566667,16,0.207555,0.409298,-0.350496,0.863390,0.245403,0.411819,-0.310926,0.863390,0.037847,0.002520,0.039570
77,2.566667,17,0.318625,0.429998,0.348958,0.573024,0.312182,0.414024,0.175441,0.573024,-0.006443,-0.015974,-0.173517
77,2.566667,18,0.201532,0.421182,-0.381923,0.824113,0.246789,0.421794,-0.340246,0.824113,0.045257,0.000612,0.041677
77,2.566667,19,0.319924,0.427204,0.325125,0.585745,0.312390,0.409341,0.157507,0.585745,-0.007534,-0.017863,-0.167617
77,2.566667,20,0.203898,0.417203,-0.381489,0.815176,0.251570,0.414720,-0.338475,0.815176,0.047672,-0.002483,0.043013
77,2.566667,21,0.319350,0.425733,0.321006,0.565728,0.309941,0.407117,0.164693,0.565728,-0.009409,-0.018617,-0.156313
77,2.566667,22,0.207254,0.414670,-0.353277,0.728139,0.250472,0.411441,-0.308056,0.728139,0.043218,-0.003228,0.045221
77,2.566667,23,0.295625,0.501406,0.066904,0.999990,0.280774,0.497948,0.067178,0.999990,-0.014851,-0.003457,0.000274
77,2.566667,24,0.281350,0.504911,-0.066934,0.999987,0.266569,0.499436,-0.067212,0.999987,-0.014781,-0.005474,-0.000277
77,2.566667,25,0.298974,0.615861,0.049676,0.950512,0.289250,0.608117,0.084997,0.950512,-0.009724,-0.007744,0.035321
77,2.566667,26,0.296543,0.615304,-0.105603,0.997789,0.271652,0.613985,-0.132558,0.997789,-0.024891,-0.001319,-0.026955
77,2.566667,27,0.233713,0.630610,0.151615,0.980146,0.268101,0.700384,0.175798,0.980146,0.034389,0.069775,0.024183
77,2.566667,28,0.276104,0.711653,-0.032130,0.995907,0.217644,0.639056,-0.025605,0.995907,-0.058460,-0.072597,0.006524
77,2.566667,29,0.223281,0.621939,0.160224,0.980099,0.259813,0.715021,0.180201,0.980099,0.036532,0.093082,0.019978
77,2.566667,30,0.266921,0.728712,-0.024822,0.972061,0.208448,0.634860,-0.014613,0.972061,-0.058473,-0.093852,0.010209
77,2.566667,31,0.218675,0.686386,0.124218,0.990707,0.287217,0.730982,0.138686,0.990707,0.068542,0.044595,0.014468
77,2.566667,32,0.300786,0.738276,-0.085236,0.994129,0.211616,0.687389,-0.046952,0.994129,-0.089170,-0.050886,0.038284
78,2.600000,0,0.309579,0.287124,-0.082281,0.999834,0.294841,0.282446,-0.081059,0.999834,-0.014737,-0.004678,0.001222
78,2.600000,1,0.306189,0.276128,-0.069000,0.999751,0.291021,0.272153,-0.065304,0.999751,-0.015168,-0.003974,0.003696
78,2.600000,2,0.305764,0.275942,-0.069145,0.999683,0.290679,0.272080,-0.065455,0.999683,-0.015084,-0.003861,0.003689
78,2.600000,3,0.305408,0.275733,-0.069130,0.999798,0.290403,0.271946,-0.065425,0.999798,-0.015005,-0.003787,0.003705
78,2.600000,4,0.304738,0.276113,-0.094320,0.999875,0.289467,0.272254,-0.087818,0.999875,-0.015271,-0.003859,0.006502
78,2.600000,5,0.303248,0.276109,-0.094491,0.999896,0.287953,0.272428,-0.088000,0.999896,-0.015294,-0.003681,0.006491
78,2.600000,6,0.301649,0.276237,-0.094566,0.999904,0.286315,0.272710,-0.088084,0.999904,-0.015335,-0.003528,0.006482
78,2.600000,7,0.298718,0.279797,0.007262,0.999871,0.283374,0.277171,0.011659,0.999871,-0.015344,-0.002626,0.004397
78,2.600000,8,0.291790,0.281079,-0.106924,0.999812,0.276597,0.278349,-0.094658,0.999812,-0.015192,-0.002730,0.012266
78,2.600000,9,0.306851,0.298554,-0.051588,0.999741,0.293009,0.294539,-0.050336,0.999741,-0.013842,-0.004015,0.001251
78,2.600000,10,0.305283,0.298721,-0.086581,0.999772,0.291298,0.294683,-0.081100,0.999772,-0.013985,-0.004037,0.005480
78,2.600000,11,0.300046,0.337880,0.095316,0.999962,0.286346,0.336706,0.092337,0.999962,-0.013700,-0.001174,-0.002979
78,2.600000,12,0.261205,0.337790,-0.136262,0.999935,0.252377,0.335070,-0.125807,0.999935,-0.008828,-0.002720,0.010454
78,2.600000,13,0.307469,0.389022,0.229504,0.245395,0.299527,0.384515,0.182329,0.245395,-0.007942,-0.004507,-0.047176
78,2.600000,14,0.226877,0.377737,-0.264873,0.978632,0.227755,0.384904,-0.235948,0.978632,0.000878,0.007167,0.028924
78,2.600000,15,0.319991,0.422066,0.295492,0.501009,0.310617,0.409841,0.194556,0.501009,-0.009374,-0.012225,-0.100936
78,2.600000,16,0.262793,0.413822,-0.378144,0.863717,0.248432,0.412166,-0.322904,0.863717,-0.014361,-0.001656,0.055240
78,2.600000,17,0.322488,0.423194,0.311366,0.563304,0.314007,0.415613,0.200650,0.563304,-0.008481,-0.007581,-0.110716
78,2.600000,18,0.271035,0.426045,-0.412636,0.826858,0.251026,0.422535,-0.353162,0.826858,-0.020010,-0.003510,0.059474
78,2.600000,19,0.324394,0.420396,0.291007,0.578491,0.314517,0.411257,0.182219,0.578491,-0.009877,-0.009139,-0.108788
78,2.600000,20,0.277036,0.420180,-0.402285,0.817760,0.256014,0.415672,-0.349901,0.817760,-0.021022,-0.004507,0.052384
78,2.600000,21,0.323654,0.423127,0.288960,0.559666,0.312371,0.409896,0.187620,0.559666,-0.011282,-0.013231,-0.101340
78,2.600000,22,0.274180,0.416874,-0.376451,0.730545,0.254605,0.412389,-0.320261,0.730545,-0.019575,-0.004485,0.056190
78,2.600000,23,0.298588,0.502273,0.070063,0.999990,0.283928,0.498699,0.067678,0.999990,-0.014660,-0.003574,-0.002384
78,2.600000,24,0.285086,0.506040,-0.070127,0.999988,0.269847,0.500584,-0.067718,0.999988,-0.015239,-0.005456,0.002410
78,2.600000,25,0.299306,0.614927,0.063294,0.916396,0.291020,0.609306,0.081197,0.916396,-0.008287,-0.005621,0.017903
78,2.600000,26,0.299631,0.615304,-0.076064,0.992641,0.276660,0.614214,-0.122715,0.992641,-0.022970,-0.001090,-0.046651
78,2.600000,27,0.233146,0.624662,0.188915,0.937688,0.262011,0.686951,0.178095,0.937688,0.028865,0.062289,-0.010820
78,2.600000,28,0.278910,0.718404,-0.000917,0.994412,0.228681,0.653159,-0.021286,0.994412,-0.050229,-0.065245,-0.020368
78,2.600000,29,0.221923,0.617005,0.199583,0.951732,0.253200,0.697457,0.183604,0.951732,0.031278,0.080452,-0.015979
78,2.600000,30,0.268986,0.736741,0.005605,0.967192,0.219353,0.653127,-0.011069,0.967192,-0.049633,-0.083614,-0.016673
78,2.600000,31,0.221750,0.679684,0.167695,0.972448,0.275661,0.721986,0.143789,0.972448,0.053911,0.042302,-0.023906
78,2.600000,32,0.304023,0.744696,-0.067596,0.991987,0.228466,0.697493,-0.050623,0.991987,-0.075557,-0.047203,0.016972
79,2.633333,0,0.311404,0.280345,-0.081824,0.999850,0.297772,0.282081,-0.081192,0.999850,-0.013632,0.001735,0.000631
79,2.633333,1,0.307651,0.270534,-0.068640,0.999775,0.293964,0.271872,-0.065886,0.999775,-0.013687,0.001338,0.002754
79,2.633333,2,0.306965,0.270498,-0.068780,0.999713,0.293562,0.271805,-0.066036,0.999713,-0.013403,0.001307,0.002744
79,2.633333,3,0.306332,0.270501,-0.068766,0.999818,0.293223,0.271695,-0.066008,0.999818,-0.013110,0.001194,0.002759
79,2.633333,4,0.306765,0.270359,-0.092644,0.999887,0.292528,0.271924,-0.088660,0.999887,-0.014236,0.001565,0.003984
79,2.633333,5,0.305397,0.270330,-0.092818,0.999906,0.291040,0.272063,-0.088841,0.999906,-0.014357,0.001734,0.003977
79,2.633333,6,0.303926,0.270370,-0.092898,0.999914,0.289431,0.272303,-0.088924,0.999914,-0.014495,0.001933,0.003974
79,2.633333,7,0.299572,0.276052,0.007760,0.999884,0.286243,0.276977,0.010981,0.999884,-0.013329,0.000925,0.003221
79,2.633333,8,0.294805,0.276909,-0.105404,0.999830,0.279820,0.278099,-0.096530,0.999830,-0.014985,0.001190,0.008874
79,2.633333,9,0.309184,0.293185,-0.051252,0.999767,0.295871,0.294304,-0.050496,0.999767,-0.013313,0.001119,0.000756
79,2.633333,10,0.308031,0.292939,-0.085533,0.999794,0.294258,0.294380,-0.081873,0.999794,-0.013773,0.001441,0.003660
79,2.633333,11,0.303502,0.336655,0.095008,0.999965,0.289388,0.336697,0.092799,0.999965,-0.014114,0.000043,-0.002208
79,2.633333,12,0.268908,0.337729,-0.137493,0.999941,0.255288,0.335531,-0.127837,0.999941,-0.013620,-0.002197,0.009655
79,2.633333,13,0.309245,0.396773,0.209810,0.229544,0.301251,0.386639,0.187235,0.229544,-0.007994,-0.010135,-0.022575
79,2.633333,14,0.230186,0.376838,-0.263026,0.976679,0.228178,0.383493,-0.240677,0.976679,-0.002008,0.006655,0.022349
79,2.633333,15,0.322353,0.430343,0.244667,0.490633,0.312694,0.413410,0.203796,0.490633,-0.009659,-0.016933,-0.040871
79,2.633333,16,0.258365,0.412668,-0.385538,0.867736,0.250157,0.412254,-0.334155,0.867736,-0.008208,-0.000415,0.051383
79,2.633333,17,0.324346,0.426833,0.255435,0.557739,0.315835,0.417561,0.210804,0.557739,-0.008511,-0.009271,-0.044631
79,2.633333,18,0.259797,0.425956,-0.423149,0.833805,0.252553,0.423131,-0.365766,0.833805,-0.007244,-0.002824,0.057383
79,2.633333,19,0.326949,0.431524,0.232338,0.575582,0.316717,0.414785,0.191485,0.575582,-0.010232,-0.016739,-0.040854
79,2.633333,20,0.275847,0.419758,-0.416588,0.825279,0.259456,0.416385,-0.361938,0.825279,-0.016391,-0.003373,0.054650
79,2.633333,21,0.325950,0.430875,0.236097,0.557166,0.314775,0.413552,0.196555,0.557166,-0.011175,-0.017323,-0.039542
79,2.633333,22,0.267542,0.416474,-0.386099,0.739051,0.256851,0.413101,-0.332109,0.739051,-0.010691,-0.003373,0.053990
79,2.633333,23,0.300344,0.502362,0.073128,0.999991,0.286834,0.499335,0.068623,0.999991,-0.013511,-0.003027,-0.004505
79,2.633333,24,0.289397,0.505631,-0.073197,0.999989,0.273310,0.501461,-0.068667,0.999989,-0.016087,-0.004169,0.004530
79,2.633333,25,0.300434,0.614493,0.091653,0.888517,0.292675,0.610212,0.083020,0.888517,-0.007759,-0.004281,-0.008633
79,2.633333,26,0.303448,0.615928,-0.069053,0.990671,0.281455,0.614512,-0.113268,0.990671,-0.021993,-0.001416,-0.044215
79,2.633333,27,0.236682,0.626212,0.196412,0.911273,0.257578,0.676084,0.181310,0.911273,0.020897,0.049872,-0.015102
79,2.633333,28,0.278839,0.719184,0.008542,0.993852,0.237748,0.665002,-0.016109,0.993852,-0.041090,-0.054182,-0.024651
79,2.633333,29,0.225262,0.619614,0.205036,0.932374,0.248302,0.683367,0.187375,0.932374,0.023040,0.063753,-0.017661
79,2.633333,30,0.269083,0.733619,0.015027,0.964339,0.228342,0.667712,-0.006529,0.964339,-0.040740,-0.065907,-0.021556
79,2.633333,31,0.226569,0.680111,0.166694,0.962319,0.266936,0.714594,0.147827,0.962319,0.040366,0.034483,-0.018867
79,2.633333,32,0.304741,0.743513,-0.062844,0.991084,0.242466,0.705660,-0.052792,0.991084,-0.062275,-0.037853,0.010051
80,2.666667,0,0.313462,0.278774,-0.059374,0.999863,0.300547,0.281506,-0.077409,0.999863,-0.012915,0.002732,-0.018035
80,2.666667,1,0.309683,0.269318,-0.043713,0.999794,0.296745,0.271429,-0.062039,0.999794,-0.012938,0.002111,-0.018326
80,2.666667,2,0.308930,0.269155,-0.043841,0.999738,0.296281,0.271346,-0.062185,0.999738,-0.012650,0.002190,-0.018344
80,2.666667,3,0.308259,0.268972,-0.043773,0.999832,0.295883,0.271222,-0.062150,0.999832,-0.012377,0.002250,-0.018377
80,2.666667,4,0.309143,0.269321,-0.068986,0.999897,0.295468,0.271472,-0.085245,0.999897,-0.013675,0.002151,-0.016259
80,2.666667,5,0.308076,0.269239,-0.069200,0.999915,0.294055,0.271573,-0.085431,0.999915,-0.014021,0.002334,-0.016232
80,2.666667,6,0.307029,0.269115,-0.069298,0.999922,0.292545,0.271750,-0.085517,0.999922,-0.014484,0.002635,-0.016219
80,2.666667,7,0.301942,0.274523,0.031004,0.999893,0.289022,0.276551,0.014452,0.999893,-0.012920,0.002028,-0.016552
80,2.666667,8,0.299331,0.275577,-0.085717,0.999846,0.283274,0.277661,-0.094653,0.999846,-0.016057,0.002084,-0.008935
80,2.666667,9,0.311415,0.291214,-0.029643,0.999787,0.298620,0.293768,-0.046884,0.999787,-0.012795,0.002554,-0.017241
80,2.666667,10,0.310576,0.291074,-0.064223,0.999814,0.297144,0.293806,-0.078812,0.999814,-0.013432,0.002733,-0.014589
80,2.666667,11,0.303299,0.335218,0.108344,0.999963,0.291852,0.336441,0.095498,0.999963,-0.011447,0.001223,-0.012845
80,2.666667,12,0.278505,0.337614,-0.135604,0.999947,0.259384,0.335893,-0.129184,0.999947,-0.019120,-0.001721,0.006421
80,2.666667,13,0.307806,0.420734,0.147353,0.207244,0.302411,0.392583,0.180210,0.207244,-0.005395,-0.028151,0.032857
80,2.666667,14,0.263386,0.385658,-0.252125,0.976884,0.234342,0.383871,-0.242678,0.976884,-0.029044,-0.001787,0.009447
80,2.666667,15,0.315134,0.476936,0.083201,0.442390,0.313124,0.424610,0.182322,0.442390,-0.002009,-0.052327,0.099122
80,2.666667,16,0.281674,0.414135,-0.363691,0.875820,0.255639,0.412580,-0.339459,0.875820,-0.026034,-0.001555,0.024231
80,2.666667,17,0.315133,0.491590,0.078728,0.504150,0.315711,0.430614,0.187236,0.504150,0.000579,-0.060976,0.108508
80,2.666667,18,0.286309,0.427524,-0.391834,0.843660,0.258414,0.423896,-0.370454,0.843660,-0.027895,-0.003627,0.021380
80,2.666667,19,0.318423,0.488545,0.057993,0.520353,0.317018,0.427814,0.167724,0.520353,-0.001405,-0.060731,0.109730
80,2.666667,20,0.292088,0.420095,-0.393609,0.834974,0.265136,0.417032,-0.367651,0.834974,-0.026952,-0.003063,0.025958
80,2.666667,21,0.319276,0.482149,0.072755,0.503823,0.315570,0.425668,0.174533,0.503823,-0.003707,-0.056481,0.101778
80,2.666667,22,0.290021,0.416608,-0.376287,0.747810,0.262623,0.413712,-0.340079,0.747810,-0.027398,-0.002896,0.036208
80,2.666667,23,0.301069,0.503006,0.073459,0.999991,0.289351,0.499973,0.069461,0.999991,-0.011718,-0.003033,-0.003998
80,2.666667,24,0.293287,0.505454,-0.073536,0.999990,0.276849,0.502156,-0.069511,0.999990,-0.016438,-0.003298,0.004025
80,2.666667,25,0.302554,0.614361,0.091070,0.871076,0.294411,0.610936,0.084420,0.871076,-0.008143,-0.003426,-0.006651
80,2.666667,26,0.306569,0.615861,-0.089512,0.990426,0.285948,0.614746,-0.109077,0.990426,-0.020621,-0.001115,-0.019565
80,2.666667,27,0.241232,0.628406,0.188934,0.894440,0.254713,0.667518,0.182647,0.894440,0.013481,0.039112,-0.006287
80,2.666667,28,0.279237,0.719246,-0.027291,0.993897,0.245258,0.674782,-0.018054,0.993897,-0.033980,-0.044464,0.009237
80,2.666667,29,0.230328,0.621831,0.196164,0.914844,0.245146,0.672173,0.188920,0.914844,0.014818,0.050342,-0.007244
80,2.666667,30,0.269074,0.734776,-0.022992,0.963050,0.235713,0.679935,-0.009401,0.963050,-0.033361,-0.054841,0.013591
80,2.666667,31,0.232699,0.681853,0.158467,0.954230,0.260834,0.708793,0.149701,0.954230,0.028135,0.026941,-0.008765
80,2.666667,32,0.306325,0.744173,-0.087156,0.991067,0.254221,0.712521,-0.058909,0.991067,-0.052103,-0.031652,0.028247
81,2.700000,0,0.315288,0.277070,-0.090413,0.999876,0.303153,0.280737,-0.079670,0.999876,-0.012135,0.003667,0.010743
81,2.700000,1,0.312216,0.267747,-0.072531,0.999814,0.299481,0.270790,-0.063863,0.999814,-0.012735,0.003043,0.008668
81,2.700000,2,0.311767,0.267531,-0.072674,0.999763,0.299019,0.270684,-0.064008,0.999763,-0.012748,0.003153,0.008666
81,2.700000,3,0.311374,0.267323,-0.072598,0.999848,0.298622,0.270546,-0.063966,0.999848,-0.012752,0.003223,0.008632
81,2.700000,4,0.311114,0.268091,-0.096730,0.999907,0.298235,0.270886,-0.087243,0.999907,-0.012879,0.002795,0.009487
81,2.700000,5,0.309998,0.268115,-0.096935,0.999923,0.296875,0.270974,-0.087432,0.999923,-0.013123,0.002858,0.009502
81,2.700000,6,0.308899,0.268073,-0.097031,0.999929,0.295439,0.271113,-0.087520,0.999929,-0.013460,0.003040,0.009511
81,2.700000,7,0.305337,0.273811,0.013331,0.999904,0.291908,0.276076,0.014258,0.999904,-0.013428,0.002266,0.000927
81,2.700000,8,0.301672,0.275132,-0.098808,0.999861,0.286531,0.277223,-0.095374,0.999861,-0.015141,0.002091,0.003434
81,2.700000,9,0.313812,0.289166,-0.057164,0.999808,0.301305,0.292970,-0.048668,0.999808,-0.012506,0.003804,0.008496
81,2.700000,10,0.312721,0.289075,-0.090139,0.999832,0.299898,0.292987,-0.080781,0.999832,-0.012823,0.003911,0.009358
81,2.700000,11,0.306779,0.334882,0.099592,0.999965,0.294494,0.336171,0.096210,0.999965,-0.012285,0.001289,-0.003382
81,2.700000,12,0.287373,0.337813,-0.142468,0.999951,0.264336,0.336226,-0.131489,0.999951,-0.023037,-0.001587,0.010979
81,2.700000,13,0.306882,0.426475,0.123573,0.188994,0.303199,0.398528,0.170382,0.188994,-0.003683,-0.027947,0.046809
81,2.700000,14,0.270858,0.398315,-0.259136,0.978195,0.240772,0.386381,-0.245560,0.978195,-0.030086,-0.011934,0.013576
81,2.700000,15,0.314481,0.495911,0.048372,0.403263,0.313363,0.437328,0.159004,0.403263,-0.001118,-0.058583,0.110632
81,2.700000,16,0.289855,0.417043,-0.360635,0.884043,0.261630,0.413355,-0.343256,0.884043,-0.028225,-0.003688,0.017379
81,2.700000,17,0.313923,0.516209,0.041107,0.464788,0.315397,0.445929,0.161778,0.464788,0.001474,-0.070279,0.120671
81,2.700000,18,0.296000,0.430484,-0.400215,0.853468,0.264989,0.425045,-0.375805,0.853468,-0.031011,-0.005439,0.024410
81,2.700000,19,0.316696,0.512941,0.019723,0.480098,0.316961,0.443066,0.141874,0.480098,0.000265,-0.069875,0.122151
81,2.700000,20,0.301837,0.422722,-0.390376,0.844852,0.271569,0.418024,-0.371741,0.844852,-0.030268,-0.004698,0.018635
81,2.700000,21,0.317982,0.505209,0.037811,0.464470,0.315994,0.439903,0.150697,0.464470,-0.001988,-0.065306,0.112887
81,2.700000,22,0.300839,0.419523,-0.360580,0.758428,0.269322,0.414724,-0.343768,0.758428,-0.031517,-0.004799,0.016812
81,2.700000,23,0.302832,0.504420,0.074968,0.999992,0.291734,0.500746,0.070416,0.999992,-0.011098,-0.003674,-0.004552
81,2.700000,24,0.296349,0.505402,-0.075020,0.999991,0.280305,0.502720,-0.070466,0.999991,-0.016044,-0.002682,0.004553
81,2.700000,25,0.305002,0.613733,0.127873,0.864039,0.296272,0.611424,0.091990,0.864039,-0.008730,-0.002310,-0.035882
81,2.700000,26,0.311271,0.613159,-0.110470,0.991214,0.290477,0.614471,-0.109322,0.991214,-0.020794,0.001312,0.001149
81,2.700000,27,0.245630,0.630678,0.248164,0.897728,0.253121,0.660890,0.194270,0.897728,0.007491,0.030212,-0.053894
81,2.700000,28,0.276698,0.711285,-0.037972,0.994345,0.250942,0.681368,-0.021530,0.994345,-0.025756,-0.029917,0.016442
81,2.700000,29,0.235101,0.625263,0.257897,0.916019,0.243382,0.663630,0.201189,0.916019,0.008281,0.038366,-0.056708
81,2.700000,30,0.269009,0.730346,-0.031043,0.965038,0.241734,0.689137,-0.013189,0.965038,-0.027276,-0.041209,0.017854
81,2.700000,31,0.239163,0.683408,0.223256,0.955692,0.256974,0.704290,0.162819,0.955692,0.017811,0.020882,-0.060437
81,2.700000,32,0.304185,0.741999,-0.087100,0.991738,0.263416,0.717779,-0.063933,0.991738,-0.040768,-0.024221,0.023167
82,2.733333,0,0.317657,0.275078,-0.092553,0.999886,0.305716,0.279757,-0.081914,0.999886,-0.011941,0.004679,0.010639
82,2.733333,1,0.313793,0.266445,-0.074851,0.999830,0.302010,0.270038,-0.065776,0.999830,-0.011783,0.003593,0.009075
82,2.733333,2,0.313271,0.266343,-0.075009,0.999783,0.301538,0.269932,-0.065924,0.999783,-0.011733,0.003589,0.009085
82,2.733333,3,0.312852,0.266249,-0.074953,0.999861,0.301137,0.269802,-0.065879,0.999861,-0.011715,0.003553,0.009074
82,2.733333,4,0.312619,0.266996,-0.097480,0.999915,0.300778,0.270212,-0.089026,0.999915,-0.011842,0.003216,0.008454
82,2.733333,5,0.311345,0.267245,-0.097674,0.999930,0.299433,0.270328,-0.089217,0.999930,-0.011912,0.003083,0.008458
82,2.733333,6,0.310098,0.267419,-0.097782,0.999935,0.298030,0.270473,-0.089308,0.999935,-0.012068,0.003054,0.008474
82,2.733333,7,0.307180,0.273321,0.008406,0.999912,0.294609,0.275599,0.013243,0.999912,-0.012570,0.002278,0.004838
82,2.733333,8,0.303348,0.275047,-0.098321,0.999873,0.289507,0.276846,-0.095886,0.999873,-0.013840,0.001799,0.002434
82,2.733333,9,0.316374,0.287640,-0.060627,0.999824,0.303968,0.292047,-0.050749,0.999824,-0.012405,0.004407,0.009878
82,2.733333,10,0.315056,0.287465,-0.091394,0.999846,0.302577,0.292030,-0.082628,0.999846,-0.012479,0.004565,0.008766
82,2.733333,11,0.311327,0.334957,0.097664,0.999966,0.297472,0.335961,0.096462,0.999966,-0.013854,0.001003,-0.001202
82,2.733333,12,0.289898,0.338251,-0.140841,0.999955,0.268866,0.336577,-0.133114,0.999955,-0.021032,-0.001674,0.007727
82,2.733333,13,0.306714,0.420873,0.134123,0.176951,0.303818,0.402457,0.164065,0.176951,-0.002896,-0.018415,0.029942
82,2.733333,14,0.264472,0.396404,-0.255419,0.980199,0.244954,0.388118,-0.247287,0.980199,-0.019518,-0.008286,0.008132
82,2.733333,15,0.312795,0.503142,0.074127,0.381383,0.313263,0.449168,0.143976,0.381383,0.000469,-0.053974,0.069849
82,2.733333,16,0.288224,0.418506,-0.355133,0.894476,0.266303,0.414250,-0.345378,0.894476,-0.021921,-0.004256,0.009756
82,2.733333,17,0.314679,0.522441,0.068591,0.449137,0.315272,0.459758,0.145239,0.449137,0.000592,-0.062683,0.076648
82,2.733333,18,0.291435,0.429674,-0.395611,0.866068,0.269633,0.425851,-0.379358,0.866068,-0.021802,-0.003823,0.016253
82,2.733333,19,0.316846,0.518784,0.046020,0.465235,0.316941,0.456765,0.124818,0.465235,0.000095,-0.062019,0.078798
82,2.733333,20,0.298139,0.423560,-0.386087,0.858198,0.276243,0.418989,-0.374314,0.858198,-0.021896,-0.004571,0.011773
82,2.733333,21,0.317115,0.510262,0.063615,0.448804,0.316191,0.452606,0.135253,0.448804,-0.000924,-0.057656,0.071638
82,2.733333,22,0.297210,0.420292,-0.354127,0.777414,0.274229,0.415695,-0.345623,0.777414,-0.022982,-0.004598,0.008504
82,2.733333,23,0.305128,0.503362,0.074519,0.999993,0.294099,0.501200,0.071128,0.999993,-0.011028,-0.002162,-0.003391
82,2.733333,24,0.296930,0.504302,-0.074567,0.999992,0.283249,0.502995,-0.071178,0.999992,-0.013681,-0.001307,0.003389
82,2.733333,25,0.308850,0.613616,0.130298,0.869932,0.298482,0.611806,0.098712,0.869932,-0.010367,-0.001810,-0.031586
82,2.733333,26,0.315622,0.611749,-0.120950,0.992007,0.294973,0.613999,-0.111356,0.992007,-0.020649,0.002250,0.009594
